id_municipio,municipio_nome,id_ar,ar_nome,ar_endereco,ar_numero,ar_complemento,ar_bairro,ar_cep,ar_munsede,ar_telefone,ar_url
3551009,São Vicente,12,Santos,Rua Bittencourt,141,,Vila Nova,11013-300,Santos,(13) 3221-5722,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_santos/mapa_santos
3551108,Sarapuí,14,Sorocaba,Rua Professora Zélia Dulce de Campos Maia,74,,Vila Florinda,18040-580,Sorocaba,(15) 3231-6955 / 3233-7370 / 3211-2672,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sorocaba/mapa_sorocaba
3551207,Sarutaiá,2,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru
3551306,Sebastianópolis do Sul,13,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto
3551405,Serra Azul,11,Ribeirão Preto,Rua Otto Benz,1070,,Nova Ribeirânia,14096-580,Ribeirão Preto,(16) 3456-3800,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_ribeirao_preto/mapa_ribeiraopreto
3551603,Serra Negra,3,Campinas,Avenida Francisco Xavier de Arruda Camargo,340,,Jardim Santana,13088-902,Campinas,(19) 3578-8300,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_campinas/mapa_campinas
3551504,Serrana,11,Ribeirão Preto,Rua Otto Benz,1070,,Nova Ribeirânia,14096-580,Ribeirão Preto,(16) 3456-3800,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_ribeirao_preto/mapa_ribeiraopreto
3551702,Sertãozinho,11,Ribeirão Preto,Rua Otto Benz,1070,,Nova Ribeirânia,14096-580,Ribeirão Preto,(16) 3456-3800,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_ribeirao_preto/mapa_ribeiraopreto
3551801,Sete Barras,16,Vale do Ribeira,Avenida Clara Gianotti de Souza,360,,Centro,11900-000,Registro,(13) 3822-3147 / 3821-8061,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_vale_do_ribeira/mapa_valedoribeira
3551900,Severínia,13,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto
3552007,Silveiras,15,Taubaté,Rua José Licurgo Indiani,s/n,,Jardim Maria Augusta,12070-070,Taubaté,(12) 3621-4801,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_taubate/mapa_taubate
3552106,Socorro,3,Campinas,Avenida Francisco Xavier de Arruda Camargo,340,,Jardim Santana,13088-902,Campinas,(19) 3578-8300,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_campinas/mapa_campinas
3552205,Sorocaba,14,Sorocaba,Rua Professora Zélia Dulce de Campos Maia,74,,Vila Florinda,18040-580,Sorocaba,(15) 3231-6955 / 3233-7370 / 3211-2672,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sorocaba/mapa_sorocaba
3552304,Sud Mennucci,1,Araçatuba,Avenida Joaquim Pompeu de Toledo,1261,,Saudade,16020-277,Araçatuba,(18) 3303-7480,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_aracatuba/mapa_aracatuba
3552403,Sumaré,3,Campinas,Avenida Francisco Xavier de Arruda Camargo,340,,Jardim Santana,13088-902,Campinas,(19) 3578-8300,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_campinas/mapa_campinas
3552551,Suzanápolis,1,Araçatuba,Avenida Joaquim Pompeu de Toledo,1261,,Saudade,16020-277,Araçatuba,(18) 3303-7480,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_aracatuba/mapa_aracatuba
3552502,Suzano,8,Grande São Paulo III,Rua Riachuelo,115,,Centro,01007-904,São Paulo,(11) 3119-9000,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/gd_saopaulo3/mapa_gdspIII
3552601,Tabapuã,13,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto
3552700,Tabatinga,2,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru
3552809,Taboão da Serra,7,Grande São Paulo II,Rua Riachuelo,115,,Centro,01007-904,São Paulo,(11) 3119-9000,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/gd_saopaulo2/mapa_gdspII
3552908,Taciba,10,Presidente Prudente,Rua Ribeiro de Barros,630,,Jardim Aviação,19020-430,Presidente Prudente,(18) 3221-7156,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_pprudente/mapa_presidenteprudente
3553005,Taguaí,2,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru
3553104,Taiaçu,11,Ribeirão Preto,Rua Otto Benz,1070,,Nova Ribeirânia,14096-580,Ribeirão Preto,(16) 3456-3800,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_ribeirao_preto/mapa_ribeiraopreto
3553203,Taiúva,11,Ribeirão Preto,Rua Otto Benz,1070,,Nova Ribeirânia,14096-580,Ribeirão Preto,(16) 3456-3800,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_ribeirao_preto/mapa_ribeiraopreto
3553302,Tambaú,11,Ribeirão Preto,Rua Otto Benz,1070,,Nova Ribeirânia,14096-580,Ribeirão Preto,(16) 3456-3800,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_ribeirao_preto/mapa_ribeiraopreto
3553401,Tanabi,13,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto
3553500,Tapiraí,14,Sorocaba,Rua Professora Zélia Dulce de Campos Maia,74,,Vila Florinda,18040-580,Sorocaba,(15) 3231-6955 / 3233-7370 / 3211-2672,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sorocaba/mapa_sorocaba
3553609,Tapiratiba,11,Ribeirão Preto,Rua Otto Benz,1070,,Nova Ribeirânia,14096-580,Ribeirão Preto,(16) 3456-3800,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_ribeirao_preto/mapa_ribeiraopreto
3553658,Taquaral,11,Ribeirão Preto,Rua Otto Benz,1070,,Nova Ribeirânia,14096-580,Ribeirão Preto,(16) 3456-3800,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_ribeirao_preto/mapa_ribeiraopreto
3553708,Taquaritinga,11,Ribeirão Preto,Rua Otto Benz,1070,,Nova Ribeirânia,14096-580,Ribeirão Preto,(16) 3456-3800,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_ribeirao_preto/mapa_ribeiraopreto
3553807,Taquarituba,2,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru
3553856,Taquarivaí,14,Sorocaba,Rua Professora Zélia Dulce de Campos Maia,74,,Vila Florinda,18040-580,Sorocaba,(15) 3231-6955 / 3233-7370 / 3211-2672,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sorocaba/mapa_sorocaba
3553906,Tarabai,10,Presidente Prudente,Rua Ribeiro de Barros,630,,Jardim Aviação,19020-430,Presidente Prudente,(18) 3221-7156,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_pprudente/mapa_presidenteprudente
3553955,Tarumã,10,Presidente Prudente,Rua Ribeiro de Barros,630,,Jardim Aviação,19020-430,Presidente Prudente,(18) 3221-7156,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_pprudente/mapa_presidenteprudente
3554003,Tatuí,14,Sorocaba,Rua Professora Zélia Dulce de Campos Maia,74,,Vila Florinda,18040-580,Sorocaba,(15) 3231-6955 / 3233-7370 / 3211-2672,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sorocaba/mapa_sorocaba
3554102,Taubaté,15,Taubaté,Rua José Licurgo Indiani,s/n,,Jardim Maria Augusta,12070-070,Taubaté,(12) 3621-4801,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_taubate/mapa_taubate
3554201,Tejupá,2,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru
3554300,Teodoro Sampaio,10,Presidente Prudente,Rua Ribeiro de Barros,630,,Jardim Aviação,19020-430,Presidente Prudente,(18) 3221-7156,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_pprudente/mapa_presidenteprudente
3554409,Terra Roxa,11,Ribeirão Preto,Rua Otto Benz,1070,,Nova Ribeirânia,14096-580,Ribeirão Preto,(16) 3456-3800,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_ribeirao_preto/mapa_ribeiraopreto
3554508,Tietê,14,Sorocaba,Rua Professora Zélia Dulce de Campos Maia,74,,Vila Florinda,18040-580,Sorocaba,(15) 3231-6955 / 3233-7370 / 3211-2672,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sorocaba/mapa_sorocaba
3554607,Timburi,2,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru
3554656,Torre de Pedra,9,Piracicaba,Rua Almirante Barroso,491,,São Judas,13416-398,Piracicaba,(19) 3433-6185 / 3434-7843,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/regioes_adm_piracicaba/mapa_piracicaba
3554706,Torrinha,9,Piracicaba,Rua Almirante Barroso,491,,São Judas,13416-398,Piracicaba,(19) 3433-6185 / 3434-7843,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/regioes_adm_piracicaba/mapa_piracicaba
3554755,Trabiju,11,Ribeirão Preto,Rua Otto Benz,1070,,Nova Ribeirânia,14096-580,Ribeirão Preto,(16) 3456-3800,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_ribeirao_preto/mapa_ribeiraopreto
3554805,Tremembé,15,Taubaté,Rua José Licurgo Indiani,s/n,,Jardim Maria Augusta,12070-070,Taubaté,(12) 3621-4801,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_taubate/mapa_taubate
3554904,Três Fronteiras,13,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto
3554953,Tuiuti,3,Campinas,Avenida Francisco Xavier de Arruda Camargo,340,,Jardim Santana,13088-902,Campinas,(19) 3578-8300,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_campinas/mapa_campinas
3555000,Tupã,10,Presidente Prudente,Rua Ribeiro de Barros,630,,Jardim Aviação,19020-430,Presidente Prudente,(18) 3221-7156,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_pprudente/mapa_presidenteprudente
3555109,Tupi Paulista,10,Presidente Prudente,Rua Ribeiro de Barros,630,,Jardim Aviação,19020-430,Presidente Prudente,(18) 3221-7156,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_pprudente/mapa_presidenteprudente
3555208,Turiúba,1,Araçatuba,Avenida Joaquim Pompeu de Toledo,1261,,Saudade,16020-277,Araçatuba,(18) 3303-7480,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_aracatuba/mapa_aracatuba
3555307,Turmalina,13,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto
3555356,Ubarana,13,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto
3555406,Ubatuba,15,Taubaté,Rua José Licurgo Indiani,s/n,,Jardim Maria Augusta,12070-070,Taubaté,(12) 3621-4801,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_taubate/mapa_taubate
3555505,Ubirajara,2,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru
3555604,Uchoa,13,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto
3555703,União Paulista,13,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto
3555802,Urânia,13,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto
3555901,Uru,2,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru
3556008,Urupês,13,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto
3556107,Valentim Gentil,13,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto
3556206,Valinhos,3,Campinas,Avenida Francisco Xavier de Arruda Camargo,340,,Jardim Santana,13088-902,Campinas,(19) 3578-8300,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_campinas/mapa_campinas
3556305,Valparaíso,1,Araçatuba,Avenida Joaquim Pompeu de Toledo,1261,,Saudade,16020-277,Araçatuba,(18) 3303-7480,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_aracatuba/mapa_aracatuba
3556354,Vargem,3,Campinas,Avenida Francisco Xavier de Arruda Camargo,340,,Jardim Santana,13088-902,Campinas,(19) 3578-8300,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_campinas/mapa_campinas
3556404,Vargem Grande do Sul,3,Campinas,Avenida Francisco Xavier de Arruda Camargo,340,,Jardim Santana,13088-902,Campinas,(19) 3578-8300,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_campinas/mapa_campinas
3556453,Vargem Grande Paulista,7,Grande São Paulo II,Rua Riachuelo,115,,Centro,01007-904,São Paulo,(11) 3119-9000,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/gd_saopaulo2/mapa_gdspII
3556503,Várzea Paulista,3,Campinas,Avenida Francisco Xavier de Arruda Camargo,340,,Jardim Santana,13088-902,Campinas,(19) 3578-8300,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_campinas/mapa_campinas
3556602,Vera Cruz,2,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru
3556701,Vinhedo,3,Campinas,Avenida Francisco Xavier de Arruda Camargo,340,,Jardim Santana,13088-902,Campinas,(19) 3578-8300,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_campinas/mapa_campinas
3556800,Viradouro,11,Ribeirão Preto,Rua Otto Benz,1070,,Nova Ribeirânia,14096-580,Ribeirão Preto,(16) 3456-3800,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_ribeirao_preto/mapa_ribeiraopreto
3556909,Vista Alegre do Alto,11,Ribeirão Preto,Rua Otto Benz,1070,,Nova Ribeirânia,14096-580,Ribeirão Preto,(16) 3456-3800,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_ribeirao_preto/mapa_ribeiraopreto
3556958,Vitória Brasil,13,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto
3557006,Votorantim,14,Sorocaba,Rua Professora Zélia Dulce de Campos Maia,74,,Vila Florinda,18040-580,Sorocaba,(15) 3231-6955 / 3233-7370 / 3211-2672,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sorocaba/mapa_sorocaba
3557105,Votuporanga,13,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto
3557154,Zacarias,1,Araçatuba,Avenida Joaquim Pompeu de Toledo,1261,,Saudade,16020-277,Araçatuba,(18) 3303-7480,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_aracatuba/mapa_aracatuba
