id_municipio,municipio_nome,id_pjreg,pjreg_nome
3552908,Taciba,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3553005,Taguaí,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3553104,Taiaçu,24,Promotoria de Justiça Regional do Meio Ambiente do Médio Mogi Inferior
3553203,Taiúva,24,Promotoria de Justiça Regional do Meio Ambiente do Médio Mogi Inferior
3553302,Tambaú,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3553401,Tanabi,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3553500,Tapiraí,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3553609,Tapiratiba,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3553658,Taquaral,24,Promotoria de Justiça Regional do Meio Ambiente do Médio Mogi Inferior
3553708,Taquaritinga,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3553807,Taquarituba,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3553856,Taquarivaí,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3553906,Tarabai,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3553955,Tarumã,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3554003,Tatuí,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3554102,Taubaté,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3554201,Tejupá,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3554300,Teodoro Sampaio,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3554409,Terra Roxa,13,Promotoria de Justiça Regional do Meio Ambiente do Baixo Pardo/Grande
3554508,Tietê,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3554607,Timburi,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3554656,Torre de Pedra,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3554706,Torrinha,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3554755,Trabiju,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3554805,Tremembé,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3554904,Três Fronteiras,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3554953,Tuiuti,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3555000,Tupã,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3555109,Tupi Paulista,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3555208,Turiúba,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3555307,Turmalina,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3555356,Ubarana,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3555406,Ubatuba,5,Promotoria de Justiça Regional do Meio Ambiente do Litoral Norte
3555505,Ubirajara,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3555604,Uchoa,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3555703,União Paulista,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3555802,Urânia,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3555901,Uru,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3556008,Urupês,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3556107,Valentim Gentil,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3556206,Valinhos,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3556305,Valparaíso,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3556354,Vargem,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3556404,Vargem Grande do Sul,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3556453,Vargem Grande Paulista,22,Promotoria de Justiça Regional do Meio Ambiente do Cotia/Pirapora
3556503,Várzea Paulista,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3556602,Vera Cruz,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3556701,Vinhedo,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3556800,Viradouro,13,Promotoria de Justiça Regional do Meio Ambiente do Baixo Pardo/Grande
3556909,Vista Alegre do Alto,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3556958,Vitória Brasil,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3557006,Votorantim,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3557105,Votuporanga,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3557154,Zacarias,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
